Married_No,Dependents,Credit_History,Property_Area,LoanAmount_t,ApplicantIncome_t,TotalIncome_t,EMI_t,Total_Income_Bins,LoanAmount_per_Total_Income_Bins,Credit_History_Income_Sum_t,Dependents_LoanAmount_Sum_t,LoanAmount_per_Total_Income_t,EMI_per_Loan_Amount_Term_t,Property_Area_LoanAmount_per_Total_Income_mean_t,Loan_Status
1,1,1.0,2,1.6917246050779422,1.5493039920339342,1.6745806220650286,2.486742964525642,0.0,4.0,2.4667873237336684,2.0218480199850446,2.8008294138571457,1.1160977666906968,1.568713912764503,0
0,2,1.0,2,1.8254878506438368,1.486128812173679,1.777411636618481,2.610037171532099,4.0,0.0,2.4667873237336684,2.0164817982882357,1.823837065086359,1.1710125761283452,1.568713912764503,0
0,0,1.0,0,1.5728329570983648,1.4291906729755053,1.694394951471377,2.378297915518952,0.0,4.0,2.4667873237336684,2.0499227475968644,2.3303210894784323,1.0640637447263601,1.5904974831622867,1
0,0,1.0,1,1.6424178950524013,1.5785474045208192,1.704840306583832,2.441631590628924,1.0,4.0,2.4667873237336684,2.0499227475968644,2.332402067596294,1.0948751110135857,1.5954912864149136,1
0,0,1.0,0,1.6424178950524013,1.6567559213387013,1.7159887848861306,2.441631590628924,2.0,2.0,2.4667873237336684,2.0499227475968644,2.20582603219687,1.0948751110135857,1.5904974831622867,1
1,0,0.0,2,1.4606755448912938,1.5552315563744077,1.6769766937596433,2.27708384887689,0.0,4.0,2.400064482880139,2.0499227475968644,2.3287896954139944,1.012449425687181,1.568713912764503,0
0,0,1.0,2,1.535056728662697,1.5027831507475067,1.690754382497166,2.34408449065432,0.0,3.0,2.4667873237336684,2.0499227475968644,2.3055782119364134,1.0469352502191964,1.568713912764503,1
0,1,0.0,2,1.566826788597472,1.6862807394217691,1.7366429903742588,2.3728500879650674,4.0,0.0,2.400064482880139,2.0218480199850446,1.8741031025271815,1.0613587748824629,1.568713912764503,0
0,0,1.0,1,1.5214493971559455,1.7849787807301083,1.7605827659219329,2.3317906374457813,4.0,0.0,2.4667873237336684,2.0499227475968644,1.5937385419207912,1.0406995989338486,1.5954912864149136,1
0,0,1.0,0,1.5985968485322468,1.5525960321068313,1.7247367313324442,2.4017010037053357,3.0,0.0,2.4667873237336684,2.0499227475968644,2.0415051275108014,1.075586107296201,1.5904974831622867,1
1,1,1.0,0,1.4648163848908127,1.6251149162997969,1.704219566432916,2.280800697812943,1.0,0.0,2.4667873237336684,2.0218480199850446,2.047812885125595,1.0143940982022437,1.5904974831622867,0
0,2,1.0,1,1.630116376073918,1.659187255903897,1.7168795788839244,2.4304065661492618,2.0,2.0,2.4667873237336684,2.0164817982882357,2.175743673695246,1.089500269219382,1.5954912864149136,1
0,0,1.0,0,1.488636039551528,1.5645716675238694,1.6810136605624972,2.302211794496641,0.0,4.0,2.4667873237336684,2.0499227475968644,2.333116165504763,1.0255255021660292,1.5904974831622867,1
1,0,1.0,2,1.3647815207407001,1.5550864682235581,1.6769182128820577,2.1914610870099347,0.0,1.0,2.4667873237336684,2.0499227475968644,2.167780987490939,1.0743553005597626,1.568713912764503,1
1,1,1.0,1,1.6702117646987518,1.70991103473512,1.7350462234676864,2.4670373246891493,4.0,0.0,2.4667873237336684,2.0218480199850446,2.0421875668038325,1.1069018411871654,1.5954912864149136,1
1,0,0.0,0,1.5513201167191744,1.671476692544785,1.7213534675327469,2.358799070730577,3.0,0.0,2.400064482880139,2.0499227475968644,2.0047904534745027,1.0543428012349811,1.5904974831622867,0
1,0,1.0,1,2.001295689035513,1.764956236146659,1.7539187963866185,2.773919319670037,4.0,4.0,2.4667873237336684,2.0499227475968644,2.36820074717379,1.2372416356227298,1.5954912864149136,1
0,0,1.0,1,1.654281543419969,1.5401685976135981,1.7059307613442651,2.452468451733784,1.0,4.0,2.4667873237336684,2.0499227475968644,2.340551939853322,1.1000286198642901,1.5954912864149136,1
1,0,1.0,2,1.535056728662697,1.5976879324504667,1.6937411022848288,2.34408449065432,0.0,3.0,2.4667873237336684,2.0499227475968644,2.2724387329349987,1.0469352502191964,1.568713912764503,1
0,1,1.0,1,1.6612022072361121,1.7308087522034519,1.7423096959589846,2.4587952594128355,4.0,0.0,2.4667873237336684,2.0218480199850446,1.9524463696136543,1.1593885188782063,1.5954912864149136,1
1,0,1.0,1,1.3040076684760487,1.5101263011837394,1.6941100079868558,2.1376651373384883,0.0,0.0,2.4667873237336684,2.0499227475968644,1.907461385433878,0.9371106284035384,1.5954912864149136,1
0,0,1.0,2,1.585963757668585,1.5282092857835912,1.687722648321368,2.3902186081999868,0.0,4.0,2.4667873237336684,2.0499227475968644,2.4305798783295063,1.0699527160224587,1.568713912764503,1
1,0,0.0,2,1.7437028722848622,1.7357579993367862,1.744011929824318,2.534499200116459,4.0,1.0,2.400064482880139,2.0499227475968644,2.0584255260919875,1.1379031479287307,1.568713912764503,0
0,0,1.0,0,1.6424178950524013,1.6842430589418491,1.725951101525768,2.441631590628924,3.0,1.0,2.4667873237336684,2.0499227475968644,2.0965962763576367,1.0948751110135857,1.5904974831622867,1
1,0,1.0,1,1.7437028722848622,1.594459801567178,1.735597710278171,2.534499200116459,4.0,1.0,2.4667873237336684,2.0499227475968644,2.151698848306181,1.1379031479287307,1.5954912864149136,1
0,0,1.0,0,1.7309856169634033,1.6979732404170018,1.7408119353010587,2.5227963664687247,4.0,1.0,2.4667873237336684,2.0499227475968644,2.073696959020882,1.132622572952069,1.5904974831622867,1
1,3,1.0,1,1.6657374245880383,1.628019323560253,1.7228367437058916,2.462943347042466,3.0,1.0,2.4667873237336684,2.002254345411783,2.167937352782371,1.104976794554883,1.5954912864149136,1
1,1,1.0,1,1.6746268402820919,1.9156108972557109,1.8017270112539607,2.4710785994569133,4.0,0.0,2.4667873237336684,2.0218480199850446,1.4168401472336267,1.1087972052270274,1.5954912864149136,1
0,0,0.0,0,1.7215953246411713,1.687826841494492,1.762936002881237,2.5141627657572623,4.0,0.0,2.400064482880139,2.0499227475968644,1.8281843278355372,1.153740324084712,1.5904974831622867,1
0,1,1.0,0,1.6225114834851941,1.5872322808660033,1.7049807222280593,2.423473237728044,1.0,3.0,2.4667873237336684,2.0218480199850446,2.29623965349795,1.086161778087826,1.5904974831622867,1
0,2,1.0,0,1.566826788597472,1.6264452766844608,1.7047211601056567,2.3728500879650674,1.0,2.0,2.4667873237336684,2.0164817982882357,2.2051505490560706,1.0613587748824629,1.5904974831622867,1
0,0,1.0,0,1.3357777284108234,1.5899967294357913,1.7074890636471052,2.1657406318447037,2.0,0.0,2.4667873237336684,2.0499227475968644,1.8289835180400442,0.9526268958175153,1.5904974831622867,0
0,2,0.0,0,1.6702117646987518,1.582325714235389,1.7088479204277647,2.4670373246891493,2.0,4.0,2.400064482880139,2.0164817982882357,2.3345327468994084,1.1069018411871654,1.5904974831622867,0
1,1,0.0,1,1.7490080240534953,1.5575797241952642,1.7008672941694678,2.5393846717287385,1.0,4.0,2.400064482880139,2.0218480199850446,2.5765815612041654,1.140095522005869,1.5954912864149136,0
0,2,0.0,0,1.6094379124341003,1.5337558179010242,1.6911182690073792,2.4115650856066275,0.0,4.0,2.400064482880139,2.0164817982882357,2.4335657215265787,1.0803947553347852,1.5904974831622867,0
0,2,0.0,2,1.3647815207407001,1.5122666973430938,1.6888918417533159,2.1914610870099347,0.0,0.0,2.400064482880139,2.0164817982882357,2.0474906792225416,0.9958473177688612,1.568713912764503,1
0,0,0.0,0,1.6679821019818195,1.6045340236821932,1.7147151496294446,2.464997010360624,2.0,3.0,2.400064482880139,2.0499227475968644,2.2630303050343876,1.1059430807793311,1.5904974831622867,0
0,0,0.0,0,1.4999365567767549,1.5432648580326762,1.7078350856575426,2.3123875692639855,2.0,1.0,2.400064482880139,2.0499227475968644,2.0650532925084413,1.132622572952069,1.5904974831622867,1
1,0,1.0,1,1.4769389329477711,1.683155545593498,1.7255613979114441,2.2916910135749027,3.0,0.0,2.4667873237336684,2.0499227475968644,1.8556021108013414,1.0200710746534765,1.5954912864149136,1
0,2,1.0,1,1.5214493971559455,1.6014987818620399,1.6952129989411735,2.3317906374457813,1.0,2.0,2.4667873237336684,2.0164817982882357,2.2333105299981377,1.0406995989338486,1.5954912864149136,1
0,0,1.0,2,1.5902282081552215,1.6159547593270045,1.7007493166589684,2.3940931496464586,1.0,3.0,2.4667873237336684,2.0499227475968644,2.2886434626764176,1.0718579057895248,1.568713912764503,1
0,0,1.0,2,1.7177638648325928,1.5961908954132977,1.7196400610781224,2.5106419349933717,3.0,3.0,2.4667873237336684,2.0499227475968644,2.2912553583666333,1.127095023267212,1.568713912764503,0
1,2,1.0,0,1.637551628578684,1.6175907305956585,1.7013712226840734,2.4371897225425228,1.0,4.0,2.4667873237336684,2.0164817982882357,2.3640824605643918,1.0927526899972124,1.5904974831622867,1
0,0,1.0,1,1.6917246050779422,1.7052437237979865,1.7334068915644318,2.486742964525642,4.0,1.0,2.4667873237336684,2.0499227475968644,2.09322841547178,1.1160977666906968,1.5954912864149136,0
0,0,0.0,1,1.6917246050779422,1.5203167232099792,1.718762394758366,2.486742964525642,3.0,3.0,2.400064482880139,2.0499227475968644,2.2569873012668773,1.1160977666906968,1.5954912864149136,1
0,3,1.0,2,1.617343421306539,1.6951709560738304,1.7298471975172298,2.4187642146783688,3.0,0.0,2.4667873237336684,2.002254345411783,2.0165883422758326,1.180021009536216,1.568713912764503,1
0,0,1.0,0,1.676812640464145,1.5687938767094969,1.7103409850822326,2.4730798980260675,2.0,4.0,2.4667873237336684,2.0499227475968644,2.3286777908609015,1.1097340139199066,1.5904974831622867,1
1,1,1.0,1,1.6276006408621235,1.6411503883201695,1.7102256182400222,2.4281124724155725,2.0,2.0,2.4667873237336684,2.0218480199850446,2.24559134405907,1.0883972046860266,1.5954912864149136,1
1,0,0.0,1,1.5283224928901904,1.61169794419489,1.6991267256424754,2.337998273936401,1.0,2.0,2.400064482880139,2.0499227475968644,2.2023011345266763,1.0438535024857198,1.5954912864149136,0
1,0,1.0,0,1.647214140869768,1.6606574563081147,1.7174173146517837,2.4460113856857557,2.0,2.0,2.4667873237336684,2.0499227475968644,2.197830501971542,1.0969621396070681,1.5904974831622867,1
0,3,0.0,2,1.4161650806831194,1.5657849952061051,1.7042743510528595,2.237231673582176,1.0,0.0,2.400064482880139,2.002254345411783,1.9739026470794325,1.0969621396070681,1.568713912764503,0
0,0,1.0,1,1.566826788597472,1.8009425003604638,1.7658232108158367,2.3728500879650674,4.0,0.0,2.4667873237336684,2.0499227475968644,1.6022160476625305,1.0613587748824629,1.5954912864149136,1
0,2,1.0,1,1.5283224928901904,1.234894557030875,1.6843176645450308,2.337998273936401,0.0,4.0,2.4667873237336684,2.0164817982882357,2.3660534355127116,1.0438535024857198,1.5954912864149136,1
0,0,1.0,2,1.566826788597472,1.6169448309863086,1.723445451995011,2.3728500879650674,3.0,0.0,2.4667873237336684,2.0499227475968644,2.00667348166556,1.0613587748824629,1.568713912764503,0
0,1,1.0,1,1.6958654450774613,1.5866188643375314,1.713369002254762,2.490540020659782,2.0,3.0,2.4667873237336684,2.0218480199850446,2.3265752627166556,1.1178563997083044,1.5954912864149136,1
0,1,0.0,0,1.5757959395707801,1.5519538646174653,1.698967460058772,2.3809865740296616,1.0,3.0,2.400064482880139,2.0218480199850446,2.283910746957369,1.163595028834798,1.5904974831622867,0
0,3,1.0,1,1.535056728662697,1.6275632617199032,1.7051422132097436,2.34408449065432,1.0,1.0,2.4667873237336684,2.002254345411783,2.1487388779817214,1.0469352502191964,1.5954912864149136,1
1,0,0.0,2,1.5108664977177517,1.5441591704439417,1.6724894943424418,2.3222404914654904,0.0,4.0,2.400064482880139,2.0499227475968644,2.4696518525473916,1.0358265678289684,1.568713912764503,1
1,2,1.0,0,1.6958654450774613,1.6497084257070027,1.7429309155795698,2.490540020659782,4.0,0.0,2.4667873237336684,2.0164817982882357,1.9972931343699718,1.1178563997083044,1.5904974831622867,1
0,2,1.0,0,1.6702117646987518,1.7995435885034259,1.7680662044773476,2.4670373246891493,4.0,0.0,2.4667873237336684,2.0164817982882357,1.7101003967316049,1.1069018411871654,1.5904974831622867,1
0,2,1.0,1,1.8126931029743985,1.6755801165864852,1.7340699273367342,2.598188841363645,4.0,3.0,2.4667873237336684,2.0164817982882357,2.2841140317629414,1.1897507923810837,1.5954912864149136,1
0,2,0.0,1,1.6276006408621235,1.5624335151796482,1.7057189615774904,2.4281124724155725,1.0,3.0,2.400064482880139,2.0164817982882357,2.2965950721244517,1.0883972046860266,1.5954912864149136,0
0,1,1.0,1,1.4847824320845024,1.8007339510016276,1.7714772002256023,2.2987443608298777,4.0,0.0,2.4667873237336684,2.0218480199850446,1.4601973194441755,1.023731108079126,1.5954912864149136,1
0,2,1.0,2,1.6326132666503037,1.5657849952061051,1.703601518125947,2.4326839777482223,1.0,4.0,2.4667873237336684,2.0164817982882357,2.329557048924266,1.0905937726784845,1.568713912764503,0
1,0,1.0,0,1.678984200804543,1.617467934668759,1.7013245747970949,2.475068524038826,1.0,4.0,2.4667873237336684,2.0499227475968644,2.4392587186813417,1.1106637070280447,1.5904974831622867,1
0,3,1.0,0,1.5757959395707801,1.5722509791071502,1.6837794066580547,2.3809865740296616,0.0,4.0,2.4667873237336684,2.002254345411783,2.458127738205308,1.0653955690046526,1.5904974831622867,1
0,0,1.0,1,1.617343421306539,1.5203167232099792,1.7106281409414048,2.4187642146783688,2.0,2.0,2.4667873237336684,2.0499227475968644,2.223897715574932,1.083886228088156,1.5954912864149136,1
0,0,1.0,1,1.8184403717859003,1.7411502336969904,1.7458588336052792,2.6035096017252948,4.0,1.0,2.4667873237336684,2.0499227475968644,2.1558412553641277,1.168217557362486,1.5954912864149136,1
0,2,1.0,1,1.8351105119774542,1.705227358716795,1.7334011323789462,2.618955406574832,3.0,4.0,2.4667873237336684,2.0164817982882357,2.3309525415083328,1.1748112440561091,1.5954912864149136,1
0,1,1.0,0,1.6250657744003838,1.5122666973430938,1.7018351501548936,2.4258014477516032,1.0,4.0,2.4667873237336684,2.0218480199850446,2.3366992048160027,1.0872844263892316,1.5904974831622867,1
1,2,0.0,0,1.4606755448912938,1.590296326614823,1.6908711306234108,2.27708384887689,0.0,2.0,2.400064482880139,2.0164817982882357,2.179250727457854,1.012449425687181,1.5904974831622867,0
0,1,1.0,2,2.0715360328073973,1.8140071393533996,1.7700653736364669,2.839916922388959,4.0,3.0,2.4667873237336684,2.0218480199850446,2.285252098794068,1.2618808170809854,1.568713912764503,0
0,2,1.0,1,1.6917246050779422,1.6244449096600213,1.722588004009909,2.486742964525642,3.0,2.0,2.4667873237336684,2.0164817982882357,2.2134191769552687,1.1160977666906968,1.5954912864149136,1
1,0,1.0,2,1.4391627045121034,1.540707496030475,1.6710805171113905,2.2577992829424858,0.0,4.0,2.4667873237336684,2.0499227475968644,2.355811700599509,1.0023023644228204,1.568713912764503,0
1,0,0.0,1,1.5214493971559455,1.5542126800124705,1.7129627440143906,2.3317906374457813,2.0,0.0,2.400064482880139,2.0499227475968644,2.0454715658138687,1.0406995989338486,1.5954912864149136,1
0,1,0.0,2,1.7419155579044003,1.6447783908857558,1.7210812221897243,2.5328537389883055,3.0,3.0,2.400064482880139,2.0218480199850446,2.3160764950674158,1.1371631429564006,1.568713912764503,1
1,0,1.0,0,1.566826788597472,1.5955802889244113,1.6929247906370357,2.3728500879650674,0.0,4.0,2.4667873237336684,2.0499227475968644,2.3364804956284764,1.0613587748824629,1.5904974831622867,1
1,0,1.0,1,1.8053668007348065,1.8056248603776133,1.7673483639761447,2.5914095284220466,4.0,0.0,2.4667873237336684,2.0499227475968644,1.9000567038193248,1.1630036099993781,1.5954912864149136,1
0,0,0.0,0,1.5930411643705096,1.5921541491493925,1.7153478095733026,2.3966497362684214,2.0,1.0,2.400064482880139,2.0499227475968644,2.132525710879755,1.0731126362964594,1.5904974831622867,0
0,1,1.0,1,1.5513201167191744,1.5817695454419436,1.700011120806102,2.358799070730577,1.0,2.0,2.4667873237336684,2.0218480199850446,2.230907022773353,1.2496867345279303,1.5954912864149136,1
0,0,1.0,0,1.557609611487302,1.5493039920339342,1.7007375024759832,2.3644956865298665,1.0,2.0,2.4667873237336684,2.0499227475968644,2.2334633510907924,1.0571940524731283,1.5904974831622867,1
0,0,0.0,2,1.5698434004374446,1.6256659638615456,1.7282077529563429,2.375585891581068,3.0,0.0,2.400064482880139,2.0499227475968644,1.96257525482447,1.4451765837035215,1.568713912764503,1
0,1,1.0,1,1.517958963866847,1.563438522331648,1.6802711486428976,2.3286397355715325,0.0,4.0,2.4667873237336684,2.0218480199850446,2.3934191376708807,1.0390946206999745,1.5954912864149136,1
1,0,0.0,0,1.78077808398827,1.6668837760771074,1.7452738460714137,2.568683956774897,4.0,1.0,2.400064482880139,2.0499227475968644,2.1023294528262513,1.1530951290903286,1.5904974831622867,0
1,0,1.0,0,1.5757959395707801,1.3710305967013285,1.7010671733849274,2.3809865740296616,1.0,3.0,2.4667873237336684,2.0499227475968644,2.2604650564201663,1.0214549190707656,1.5904974831622867,1
1,0,1.0,1,1.535056728662697,1.5749551023902622,1.6848499361860465,2.34408449065432,0.0,4.0,2.4667873237336684,2.0499227475968644,2.3719885786258503,1.0469352502191964,1.5954912864149136,1
0,2,1.0,1,1.7791793599004393,1.6324440972992942,1.7443409569141777,2.567207843516461,4.0,1.0,2.4667873237336684,2.0164817982882357,2.110242242310615,1.152446277539684,1.5954912864149136,1
0,1,0.0,0,1.6424178950524013,1.6079323284462816,1.7389117913915846,2.441631590628924,4.0,0.0,2.400064482880139,2.0218480199850446,1.959943929130731,1.0948751110135857,1.5904974831622867,0
0,0,1.0,1,1.6067605218683454,1.599938262602992,1.7112348026932653,2.4091280824056116,2.0,2.0,2.4667873237336684,2.0499227475968644,2.199621358459759,1.1057504290204094,1.5954912864149136,1
0,2,1.0,0,1.831020481113516,1.588905177954191,1.730992803208719,2.6151640186797693,3.0,4.0,2.4667873237336684,2.0164817982882357,2.353087362388902,1.1731991430990238,1.5904974831622867,1
0,0,0.0,2,2.0579287013006455,1.8318710240560463,1.7880667680936255,2.8271097881970775,4.0,0.0,2.400064482880139,2.0499227475968644,2.0439823245167137,1.2571856620192603,1.568713912764503,1
1,0,1.0,2,1.5214493971559455,1.591636486129542,1.6913929645245542,2.3317906374457813,0.0,3.0,2.4667873237336684,2.0499227475968644,2.275129419065625,1.0406995989338486,1.568713912764503,0
0,0,1.0,2,1.7454806542766497,1.5430535735302617,1.7130352319150812,2.5361361167868277,2.0,4.0,2.4667873237336684,2.0499227475968644,2.4188382640596853,1.138638511122425,1.568713912764503,1
1,1,1.0,2,1.2296264847046454,1.7690381213127417,1.7552857292160973,2.0723489734443348,4.0,0.0,2.4667873237336684,2.0218480199850446,1.3178401714974164,0.9004646940195798,1.568713912764503,1
1,0,1.0,0,1.535056728662697,1.5921910505606132,1.7071815804149426,2.34408449065432,2.0,1.0,2.4667873237336684,2.0499227475968644,2.127080165812109,1.0469352502191964,1.5904974831622867,0
0,1,1.0,1,1.8404869726207487,1.6621123141107648,1.7318539341895691,2.623941011473354,3.0,4.0,2.4667873237336684,2.0218480199850446,2.3592831897605877,1.1769247973304955,1.5954912864149136,1
0,2,1.0,2,1.6657374245880383,1.5800470663897146,1.7114321286045167,2.462943347042466,2.0,3.0,2.4667873237336684,2.0164817982882357,2.2968273215427253,1.104976794554883,1.568713912764503,1
0,0,1.0,1,1.4161650806831194,1.5232236177587386,1.73599056014798,2.237231673582176,4.0,0.0,2.4667873237336684,2.0499227475968644,1.6795897083015272,1.0969621396070681,1.5954912864149136,0
1,0,1.0,0,1.9132643040597446,1.6564316061822721,1.7395627065440895,2.6916152541968086,4.0,4.0,2.4667873237336684,2.0499227475968644,2.3931865898062594,1.204911978910362,1.5904974831622867,0
0,3,1.0,0,1.6702117646987518,1.5872322808660033,1.72423032007322,2.4670373246891493,3.0,1.0,2.4667873237336684,2.002254345411783,2.159757520788578,1.1069018411871654,1.5904974831622867,1
0,2,1.0,1,1.5757959395707801,1.5170260072642234,1.6925323929696785,2.3809865740296616,0.0,4.0,2.4667873237336684,2.0164817982882357,2.356732990064584,1.0214549190707656,1.5954912864149136,1
0,1,0.0,1,1.6040614517908056,1.571351915046902,1.7070683214390625,2.406671939784834,2.0,2.0,2.400064482880139,2.0218480199850446,2.2413253164661207,1.078012957302291,1.5954912864149136,0
1,0,1.0,1,1.7401186083594415,1.627334666268982,1.7220863686021182,2.531199642889372,3.0,3.0,2.4667873237336684,2.0499227475968644,2.3011231114292765,1.1364184426542454,1.5954912864149136,0
1,0,1.0,0,1.517958963866847,1.584684071746994,1.6886786129825444,2.3286397355715325,0.0,3.0,2.4667873237336684,2.0499227475968644,2.2991175260758734,1.0390946206999745,1.5904974831622867,0
0,2,1.0,1,1.2688874965901065,1.5269651018855668,1.6961996795253265,2.1067514111710506,1.0,0.0,2.4667873237336684,2.0164817982882357,1.8390542454679715,0.9198548756032128,1.5954912864149136,1
1,0,1.0,1,1.3357777284108234,1.5441591704439417,1.6724894943424418,2.1657406318447037,0.0,1.0,2.4667873237336684,2.0499227475968644,2.1657367706679937,0.9526268958175153,1.5954912864149136,1
0,3,1.0,0,1.535056728662697,1.6531937101258343,1.725671130674438,2.34408449065432,3.0,0.0,2.4667873237336684,2.002254345411783,1.9371806477594304,1.0469352502191964,1.5904974831622867,1
0,2,1.0,0,2.0579287013006455,1.6987808631996204,1.7612970939403336,2.8271097881970775,4.0,4.0,2.4667873237336684,2.0164817982882357,2.373916586555956,1.2571856620192603,1.5904974831622867,1
1,0,1.0,1,1.5816440427877498,1.6272488455802077,1.7233229234143288,2.386295398238124,3.0,0.0,2.4667873237336684,2.0499227475968644,2.0303710666006918,1.0680191481605386,1.5954912864149136,0
0,2,1.0,0,1.9971548490359938,1.807524235603393,1.7679655113497168,2.7700374403610835,4.0,2.0,2.4667873237336684,2.0164817982882357,2.186530227858187,1.2357575165437331,1.5904974831622867,1
0,0,1.0,1,1.566826788597472,1.598571352644302,1.6940827804298888,2.3728500879650674,0.0,3.0,2.4667873237336684,2.0499227475968644,2.3233729689679787,1.0613587748824629,1.5954912864149136,1
0,1,0.0,1,1.6938014549948208,1.6435625946995571,1.722946046765326,2.4886472255116066,3.0,2.0,2.400064482880139,2.0218480199850446,2.2128142766421113,1.116980276544444,1.5954912864149136,1
1,1,1.0,1,1.5144315940900013,1.5532351858067455,1.6968076016055513,2.3254565786126284,1.0,2.0,2.4667873237336684,2.0218480199850446,2.2043670919396203,1.0374704175269849,1.5954912864149136,1
1,0,1.0,1,1.6225114834851941,1.677248297292154,1.723438253656656,2.423473237728044,3.0,1.0,2.4667873237336684,2.0499227475968644,2.092330972043652,1.086161778087826,1.5954912864149136,1
0,0,0.0,0,1.791759469228055,1.4291906729755053,1.7215415657901723,2.578828022384801,3.0,4.0,2.400064482880139,2.0499227475968644,2.3986578784446544,1.1575367596193524,1.5904974831622867,1
0,3,1.0,2,1.535056728662697,1.61533234129682,1.7005124625707435,2.34408449065432,1.0,2.0,2.4667873237336684,2.002254345411783,2.19843532123003,1.0469352502191964,1.568713912764503,1
1,2,0.0,0,1.566826788597472,1.5918215897430223,1.6914649886425739,2.3728500879650674,0.0,4.0,2.400064482880139,2.0164817982882357,2.3530711690995254,1.0613587748824629,1.5904974831622867,0
1,1,0.0,1,1.759371553076839,1.746344614753882,1.7476304590137546,2.5489342555202246,4.0,0.0,2.400064482880139,2.0218480199850446,2.043035378548205,1.1443604573808415,1.5954912864149136,0
1,0,1.0,2,1.6094379124341003,1.8127230556635638,1.769650252974538,2.4115650856066275,4.0,0.0,2.4667873237336684,2.0499227475968644,1.619640592108472,1.0803947553347852,1.568713912764503,1
1,0,1.0,0,1.612093968983826,1.5467559074852388,1.7040658243803328,2.4139832484584964,1.0,3.0,2.4667873237336684,2.0499227475968644,2.288717374048582,1.0815692294684567,1.5904974831622867,1
0,0,1.0,2,1.9269145052641097,1.663618247102976,1.7422720462753514,2.7043462252482158,4.0,4.0,2.4667873237336684,2.0499227475968644,2.383491672918819,1.2100331766935468,1.568713912764503,1
1,2,1.0,1,1.557609611487302,1.5928903011875004,1.691880580213196,2.3644956865298665,0.0,4.0,2.4667873237336684,2.0164817982882357,2.3321625504601853,1.0571940524731283,1.5954912864149136,1
0,0,1.0,0,1.3965515806754751,1.564436185545547,1.6894808387307063,2.2197304218214913,0.0,1.0,2.4667873237336684,2.0499227475968644,2.0909172199066073,0.981998760977649,1.5904974831622867,0
0,3,1.0,0,1.685415268449436,1.6697377463824563,1.7207233036783052,2.4809599619031917,3.0,2.0,2.4667873237336684,2.002254345411783,2.224036463349694,1.2061161471804709,1.5904974831622867,1
0,1,1.0,1,1.647214140869768,1.6251730247351346,1.7280196532039878,2.4460113856857557,3.0,1.0,2.4667873237336684,2.0218480199850446,2.0818490115162356,1.1915962326082148,1.5954912864149136,1
1,0,0.0,1,1.5317066167115299,1.5237122439315616,1.6640710028602173,2.3410562588080306,0.0,4.0,2.400064482880139,2.0499227475968644,2.6085962969094267,1.0454032080711901,1.5954912864149136,0
1,1,1.0,1,1.517958963866847,1.5941691550892312,1.6923773405055182,2.3286397355715325,0.0,3.0,2.4667873237336684,2.0218480199850446,2.2583861882545944,1.0390946206999745,1.5954912864149136,1
0,1,1.0,2,1.617343421306539,1.5297340320295232,1.7059096249463854,2.4187642146783688,1.0,3.0,2.4667873237336684,2.0218480199850446,2.2768391320889756,1.083886228088156,1.568713912764503,1
0,0,0.0,1,1.5416576044280903,1.568881378133009,1.6927710229951252,2.3500539976167008,0.0,3.0,2.400064482880139,2.0499227475968644,2.2945001386408226,1.0499477799117554,1.5954912864149136,1
0,0,1.0,0,1.6811417056397489,1.5575322044957167,1.7054314855137862,2.477044638535559,1.0,4.0,2.4667873237336684,2.0499227475968644,2.394106360235904,1.1115863820504897,1.5904974831622867,1
1,0,1.0,1,1.4606755448912938,1.5830374894619998,1.688033127922992,2.27708384887689,0.0,2.0,2.4667873237336684,2.0499227475968644,2.209287949913682,1.3133681342989518,1.5954912864149136,0
1,0,1.0,0,1.6589112474735246,1.5455156614480705,1.700843722533428,2.456700469030679,1.0,4.0,2.4667873237336684,2.0499227475968644,2.408506801272993,1.102031690742701,1.5904974831622867,1
1,0,0.0,1,1.5449096627432117,1.6361159755417953,1.7083492989799625,2.352996382390757,2.0,1.0,2.400064482880139,2.0499227475968644,2.13042772399443,1.051428959143879,1.5954912864149136,0
0,0,1.0,0,1.566826788597472,1.5583377957148281,1.7063095740457865,2.3728500879650674,1.0,2.0,2.4667873237336684,2.0499227475968644,2.187838421074972,1.0613587748824629,1.5904974831622867,1
0,2,0.0,0,1.7234946650127172,1.674218843871448,1.7223452602428342,2.5159085253867293,3.0,3.0,2.400064482880139,2.0164817982882357,2.2696070280796126,1.1294955536722908,1.5904974831622867,0
0,1,1.0,0,1.6338547330139646,1.5437390505109372,1.7069961026391878,2.43381650399617,2.0,3.0,2.4667873237336684,2.0218480199850446,2.2927950451633814,1.0911369857752462,1.5904974831622867,1
0,1,1.0,2,1.6875316776756555,1.582047911852469,1.721974958503986,2.4828994778453453,3.0,2.0,2.4667873237336684,2.0218480199850446,2.213391857551089,1.114313245095394,1.568713912764503,1
0,0,0.0,2,1.732832343755275,1.5417255492213764,1.7061626264918741,2.524495047046305,1.0,4.0,2.400064482880139,2.0499227475968644,2.479726520771609,1.1333915852896914,1.568713912764503,0
0,0,0.0,0,1.6276006408621235,1.5920064443269555,1.7305835274251689,2.4281124724155725,3.0,0.0,2.400064482880139,2.0499227475968644,2.024424854354721,1.184017823501259,1.5904974831622867,0
